,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Haute-Normandie,39.5,40.2,31.2,33.2,32,28.5,23.5,18.1,12.28,15.91,27.76,16.61,11.66,14.46,11.95,15.48,14.38,11.99,8.57,5.93,8.63,8.39,6.94,:,:
Nord-Pas de Calais,23.8,23.9,18.1,18.3,20.7,21.3,15.8,8.47,5.84,7.81,16.54,8.72,6.05,7.1,6.26,7.95,6.21,4.43,3.5,2.91,3.57,3.16,2.85,:,:
Picardie,86.5,78.9,65.8,78,84.2,83.5,62.6,42.09,36.55,49.6,75.47,47.67,32.89,31.25,32.14,37.43,33.22,25.53,20.16,20.15,28.96,27.73,21.43,:,:
Alsace,0,0.1,0.1,0.2,0.2,0.2,0.3,0.25,0.2,0.21,0.28,0.22,0.11,0.11,0.19,0.26,0.31,0.15,0.18,0.24,0.3,0.29,0.28,:,:
Champagne-Ardenne,71.2,60.4,53.8,57.2,59.6,57.3,33.8,16.19,12.32,19.14,46,30.94,22.87,21.32,27.95,32.25,37.5,32.59,26.12,27.87,41.12,48.2,35.31,:,:
Lorraine,1.6,3.9,4.4,4.9,5.9,5.3,3.7,2.61,1.4,1.72,5.42,5.37,6.59,9.13,12.16,13.72,15.66,19.96,10.25,8.78,10.72,13.61,8.02,:,:
Pays de la Loire,28,31,28.9,30.5,24,20.5,18.7,14,8.27,11.35,24.92,19.46,14.28,11.85,15.36,17.5,20.54,23.13,20.92,21.22,24.15,25.87,22.08,:,:
Bretagne,11.3,12.1,10,9.7,7.7,7.8,5.6,3.92,4.5,3.13,13.42,7.67,4.56,3.59,4.93,6.52,8.88,9.46,8,8.37,10.01,10.27,9.68,:,:
Aquitaine,3.4,4.7,6.1,5.5,4.7,5.1,4.3,3.33,2.01,2.17,4.64,3.76,2.87,2.47,3.79,5.15,5.03,7.15,8.14,8.4,10.46,11.5,9.59,:,:
Limousin,0.4,0.8,0.9,0.9,0.7,0.6,0.5,0.52,0.31,0.55,1.02,0.94,0.65,0.65,0.84,0.82,0.93,0.94,0.74,0.85,1.65,1.32,1.21,:,:
Poitou-Charentes,20.8,23.6,20.7,22.4,21.7,21.2,15.7,10.79,8.49,11.73,26.46,21.09,16.98,17.96,22.07,24.64,28.98,39.65,38.07,41.83,57.84,55.4,44.63,:,:
